,Avg Length,Avg GC,Avg KPK
AC005281.2,911.0,0.55323819978,1000.0
AC005284.1,148.0,0.27027027027,1000.0
AC005288.1,85.0,0.4,1000.0
AC005300.5,373.0,0.493297587131,1000.0
AC005301.8,1241.0,0.436744560838,1000.0
AC005304.1,405.0,0.444444444444,1000.0
AC005306.3,564.5,0.632021218822,1000.0
AC005307.1,1570.0,0.477070063694,998.071979434
AC005307.3,960.285714286,0.496167350108,1000.0
AC005324.6,590.333333333,0.567060080483,1000.0
AC005324.7,415.0,0.359036144578,1000.0
AC005329.7,1572.0,0.61058649066,999.625152282
AC005330.2,1238.0,0.581583198708,984.477124183
AC005336.4,1243.0,0.430410297667,1000.0
AC005336.5,939.0,0.620873269436,1000.0
AC005339.2,392.0,0.482142857143,1000.0
AC005351.1,786.0,0.417302798982,1000.0
AC005355.1,714.0,0.565826330532,1000.0
AC005355.2,1107.0,0.56278229449,1000.0
AC005355.3,484.0,0.427685950413,1000.0
AC005356.1,340.0,0.576470588235,1000.0
AC005357.1,301.0,0.299003322259,1000.0
AC005358.3,1143.0,0.383202099738,1000.0
AC005363.11,242.0,0.561983471074,1000.0
AC005363.9,351.0,0.504273504274,1000.0
AC005375.1,75.0,0.346666666667,1000.0
AC005382.1,72.0,0.388888888889,1000.0
AC005387.2,440.0,0.55,1000.0
AC005387.3,352.0,0.599431818182,1000.0
AC005391.2,328.0,0.628048780488,1000.0
AC005392.13,500.0,0.506,1000.0
AC005394.1,185.0,0.524324324324,1000.0
AC005412.1,75.0,0.6,1000.0
AC005477.1,1594.0,0.367001254705,1000.0
AC005480.1,409.0,0.484107579462,1000.0
AC005481.5,3456.0,0.541377314815,930.563625799
AC005487.2,665.0,0.439097744361,1000.0
AC005488.11,468.0,0.544871794872,1000.0
AC005498.3,447.6,0.513398725452,1000.0
AC005498.4,465.0,0.320430107527,1000.0
AC005510.3,710.0,0.550704225352,1000.0
AC005513.1,85.0,0.447058823529,1000.0
AC005514.2,208.0,0.466346153846,922.680412371
AC005517.3,489.0,0.484662576687,1000.0
AC005518.2,1116.0,0.390681003584,1000.0
AC005519.4,1367.0,0.480614484272,997.0436068
AC005522.6,346.0,0.494219653179,1000.0
AC005522.7,453.0,0.479028697572,1000.0
AC005523.2,1985.5,0.524750956948,999.85931345
AC005523.3,418.0,0.622009569378,1000.0
AC005532.5,590.666666667,0.44104709527,1000.0
AC005534.6,433.0,0.438799076212,1000.0
AC005534.8,742.0,0.409703504043,1000.0
AC005537.2,905.666666667,0.466440168775,996.459694989
AC005538.1,109.0,0.504587155963,1000.0
AC005538.3,1864.0,0.43508583691,1000.0
AC005538.5,594.0,0.429292929293,1000.0
AC005539.2,1479.0,0.400946585531,1000.0
AC005540.3,919.0,0.699673558215,965.745856354
AC005546.2,391.0,0.475703324808,1000.0
AC005549.1,113.0,0.46017699115,1000.0
AC005549.2,52.0,0.692307692308,1000.0
AC005550.3,3743.0,0.313117819931,1000.0
AC005550.5,312.0,0.397435897436,1000.0
AC005559.3,871.0,0.758897818599,1000.0
AC005562.1,1620.0,0.439120381403,999.937597504
AC005578.3,1020.0,0.522549019608,997.017892644
AC005588.2,162.0,0.469135802469,1000.0
AC005592.1,2237.0,0.34778721502,1000.0
AC005592.2,455.166666667,0.491608353649,1000.0
AC005592.3,1640.0,0.298170731707,1000.0
AC005593.2,515.0,0.561165048544,1000.0
AC005597.1,420.0,0.564285714286,1000.0
AC005606.14,579.5,0.581965155545,1000.0
AC005606.15,504.0,0.553571428571,1000.0
AC005609.16,783.0,0.525166191833,1000.0
AC005609.17,617.0,0.544570502431,1000.0
AC005609.18,577.0,0.556325823224,1000.0
AC005609.19,592.0,0.488175675676,1000.0
AC005609.2,712.0,0.313202247191,998.567335244
AC005609.20,447.0,0.284116331096,1000.0
AC005614.3,3653.0,0.34711196277,998.625996153
AC005614.5,461.0,0.481561822126,885.906040268
AC005616.1,1269.0,0.471237194641,1000.0
AC005616.2,579.0,0.512953367876,1000.0
AC005618.6,1846.0,0.466950304582,999.840459477
AC005618.8,554.0,0.490974729242,1000.0
AC005618.9,458.0,0.510917030568,1000.0
AC005621.1,86.0,0.43023255814,1000.0
AC005624.2,371.0,0.622641509434,1000.0
AC005625.1,472.0,0.673728813559,1000.0
AC005626.3,255.0,0.564705882353,1000.0
AC005631.1,88.0,0.534090909091,1000.0
AC005668.1,103.0,0.543689320388,1000.0
AC005682.5,867.333333333,0.416110136442,1000.0
AC005682.6,1467.0,0.487389229721,1000.0
AC005682.7,498.0,0.469879518072,1000.0
AC005686.1,96.0,0.364583333333,1000.0
AC005701.1,89.0,0.337078651685,1000.0
AC005702.1,82.0,0.646341463415,632.352941176
AC005702.2,78.0,0.653846153846,796.875
AC005702.3,79.0,0.658227848101,661.538461538
AC005702.4,82.0,0.670731707317,764.705882353
AC005703.2,343.0,0.440233236152,1000.0
AC005703.3,1773.0,0.435984207558,1000.0
AC005722.4,964.0,0.561203319502,1000.0
AC005725.1,75.0,0.4,1000.0
AC005730.2,344.0,0.517441860465,1000.0
AC005740.3,522.0,0.484674329502,1000.0
AC005740.4,419.0,0.556085918854,1000.0
AC005740.5,344.0,0.427325581395,1000.0
AC005740.6,957.0,0.48275862069,1000.0
AC005741.2,432.0,0.381944444444,1000.0
AC005752.10,1235.0,0.336842105263,993.447993448
AC005753.1,618.0,0.490291262136,1000.0
AC005754.7,497.75,0.501556336639,1000.0
AC005754.8,2086.0,0.322627037392,999.517374517
AC005757.6,472.0,0.476694915254,1000.0
AC005757.7,856.0,0.531542056075,1000.0
AC005758.1,625.0,0.4288,1000.0
AC005772.2,976.0,0.417008196721,1000.0
AC005775.2,850.0,0.629411764706,1000.0
AC005776.1,290.0,0.379310344828,1000.0
AC005777.3,187.0,0.647058823529,1000.0
AC005779.2,550.0,0.574545454545,1000.0
AC005780.1,549.333333333,0.508264928739,1000.0
AC005783.1,89.0,0.52808988764,1000.0
AC005785.2,1004.0,0.601272970288,1000.0
AC005785.5,631.0,0.394611727417,996.758508914
AC005786.3,154.0,0.409090909091,1000.0
AC005786.5,369.0,0.585365853659,1000.0
AC005786.6,682.0,0.457478005865,995.508982036
AC005786.7,565.0,0.683185840708,1000.0
AC005789.11,1701.0,0.530864197531,992.886781269
AC005789.9,297.0,0.676767676768,1000.0
AC005794.1,288.0,0.482638888889,1000.0
AC005795.1,747.0,0.500669344043,1000.0
AC005796.2,433.0,0.519630484988,1000.0
AC005808.3,381.0,0.522309711286,1000.0
AC005822.1,1034.0,0.514506769826,1000.0
AC005828.1,85.0,0.541176470588,1000.0
AC005838.2,233.0,0.575107296137,1000.0
AC005863.1,2998.0,0.415610406938,1000.0
AC005863.2,953.0,0.477439664218,1000.0
AC005884.1,471.0,0.496815286624,1000.0
AC005901.1,118.0,0.601694915254,1000.0
AC005915.1,2018.0,0.422200198216,1000.0
AC005926.1,94.0,0.351063829787,1000.0
AC005932.1,957.0,0.570532915361,1000.0
AC005943.6,148.0,0.702702702703,1000.0
AC005944.2,564.0,0.492907801418,1000.0
AC005954.3,337.0,0.442136498516,1000.0
AC005954.4,556.0,0.507194244604,1000.0
AC006000.5,842.0,0.414489311164,1000.0
AC006003.3,613.0,0.52528548124,981.6360601
AC006004.1,2145.0,0.440559440559,985.922102299
AC006007.1,672.0,0.386904761905,1000.0
AC006011.4,349.0,0.504297994269,1000.0
AC006014.7,523.0,0.611854684512,1000.0
AC006014.8,724.0,0.557639979069,996.894409938
AC006019.3,2470.0,0.58987854251,833.876221498
AC006019.4,3044.0,0.488830486202,1000.0
AC006022.4,388.0,0.585051546392,1000.0
AC006024.4,1719.0,0.451425247237,1000.0
AC006026.1,78.0,0.269230769231,1000.0
AC006026.10,1294.0,0.52627511592,1000.0
AC006026.12,180.0,0.483333333333,1000.0
AC006026.13,143.0,0.608391608392,1000.0
AC006026.9,1803.0,0.374930671104,1000.0
AC006028.11,402.0,0.398009950249,1000.0
AC006033.22,426.0,0.692488262911,1000.0
AC006037.2,287.0,0.526132404181,1000.0
AC006041.1,328.0,0.326219512195,1000.0
AC006042.6,524.0,0.456106870229,1000.0
AC006042.7,568.0,0.487676056338,992.779783394
AC006042.8,1469.0,0.366916269571,1000.0
AC006050.2,845.333333333,0.565412361606,1000.0
AC006070.12,193.0,0.569948186528,988.826815642
AC006076.1,345.0,0.434782608696,1000.0
AC006077.3,457.0,0.634573304158,1000.0
AC006077.4,343.0,0.446064139942,1000.0
AC006115.1,85.0,0.552941176471,1000.0
AC006115.3,799.0,0.466877161607,991.516786571
AC006115.6,202.0,0.50495049505,1000.0
AC006116.1,86.0,0.56976744186,1000.0
AC006116.12,452.0,0.327433628319,1000.0
AC006116.13,988.0,0.435222672065,1000.0
AC006116.14,361.0,0.465373961219,1000.0
AC006116.15,1103.0,0.48413417951,1000.0
AC006116.17,1000.66666667,0.474734995806,1000.0
AC006116.19,559.0,0.311270125224,1000.0
AC006116.20,443.375,0.488008742118,1000.0
AC006116.21,493.333333333,0.429039693213,1000.0
AC006116.22,2171.0,0.444495624136,1000.0
AC006116.24,581.0,0.36660929432,1000.0
AC006116.27,756.0,0.421957671958,967.654986523
AC006126.3,540.0,0.498148148148,1000.0
AC006126.4,460.0,0.678260869565,1000.0
AC006128.2,1661.0,0.649608669476,1000.0
AC006129.1,587.0,0.447140949727,1000.0
AC006129.2,620.333333333,0.438735500382,993.743842125
AC006129.3,707.0,0.458274398868,1000.0
AC006130.1,86.0,0.581395348837,1000.0
AC006130.3,555.0,0.504504504505,1000.0
AC006130.4,326.0,0.457055214724,1000.0
AC006133.3,170.0,0.405882352941,1000.0
AC006133.7,264.0,0.44696969697,1000.0
AC006145.1,68.0,0.558823529412,1000.0
AC006150.1,263.0,0.406844106464,1000.0
AC006150.2,118.0,0.35593220339,1000.0
AC006153.3,380.0,0.415789473684,1000.0
AC006156.2,926.0,0.580993520518,1000.0
AC006157.1,2175.0,0.416551724138,999.537251273
AC006157.2,1833.0,0.418985270049,999.450247389
AC006159.4,692.0,0.335260115607,1000.0
AC006159.5,386.0,0.49481865285,1000.0
AC006160.5,750.0,0.476,1000.0
AC006195.2,923.0,0.540628385699,1000.0
AC006196.1,2852.0,0.353085553997,1000.0
AC006227.1,675.5,0.467362525458,1000.0
AC006262.10,258.0,0.515503875969,991.803278689
AC006262.11,286.0,0.545454545455,1000.0
AC006262.4,472.5,0.514507154213,1000.0
AC006262.5,481.833333333,0.512820734866,1000.0
AC006272.1,423.0,0.460992907801,1000.0
AC006272.2,552.0,0.398550724638,1000.0
AC006273.4,861.0,0.566782810685,983.47107438
AC006273.5,769.5,0.557320036018,1000.0
AC006277.2,776.0,0.481958762887,1000.0
AC006277.3,1610.0,0.49751552795,1000.0
AC006288.1,92.0,0.369565217391,1000.0
AC006296.1,764.0,0.48167539267,1000.0
AC006296.2,591.0,0.445008460237,1000.0
AC006322.1,102.0,0.352941176471,1000.0
AC006326.3,787.0,0.406607369759,1000.0
AC006326.5,138.0,0.355072463768,1000.0
AC006328.1,83.0,0.674698795181,1000.0
AC006328.2,66.0,0.666666666667,1000.0
AC006328.3,66.0,0.666666666667,1000.0
AC006328.4,501.0,0.443113772455,1000.0
AC006328.9,379.0,0.612137203166,1000.0
AC006335.10,547.0,0.568555758684,1000.0
AC006335.11,330.0,0.50303030303,1000.0
AC006335.2,343.0,0.492711370262,1000.0
AC006335.6,549.0,0.579234972678,1000.0
AC006355.3,1012.0,0.449604743083,1000.0
AC006366.3,759.0,0.351778656126,995.973154362
AC006369.2,548.0,0.481751824818,1000.0
AC006369.3,384.0,0.276041666667,986.486486486
AC006371.1,97.0,0.309278350515,1000.0
AC006372.4,4049.0,0.547789577673,1000.0
AC006372.5,546.0,0.529304029304,1000.0
AC006372.6,292.0,0.585616438356,1000.0
AC006373.1,361.0,0.421052631579,1000.0
AC006377.1,98.0,0.34693877551,1000.0
AC006378.2,558.5,0.456494347584,983.469945355
AC006380.1,127.0,0.370078740157,1000.0
AC006380.3,575.0,0.40347826087,1000.0
AC006382.1,71.0,0.394366197183,1000.0
AC006386.1,406.0,0.497536945813,1000.0
AC006390.4,283.0,0.427561837456,1000.0
AC006427.2,712.0,0.487359550562,1000.0
AC006432.1,70.0,0.314285714286,910.714285714
AC006445.6,405.0,0.483950617284,1000.0
AC006445.7,472.0,0.442796610169,1000.0
AC006449.2,366.0,0.532786885246,1000.0
AC006452.1,63.0,0.285714285714,755.102040816
AC006458.3,653.0,0.361408882083,1000.0
AC006460.2,660.333333333,0.391675896834,1000.0
AC006461.1,87.0,0.51724137931,1000.0
AC006461.2,326.0,0.411042944785,1000.0
AC006466.5,289.0,0.491349480969,1000.0
AC006478.1,68.0,0.602941176471,1000.0
AC006480.1,100.0,0.56,1000.0
AC006482.1,273.0,0.406593406593,1000.0
AC006483.1,84.0,0.535714285714,1000.0
AC006483.5,313.0,0.511182108626,1000.0
AC006486.10,2199.0,0.546612096407,998.627002288
AC006486.9,634.0,0.610410094637,1000.0
AC006487.1,84.0,0.464285714286,1000.0
AC006499.1,1117.0,0.418084153984,1000.0
AC006499.2,514.0,0.424124513619,1000.0
AC006499.3,748.0,0.475935828877,1000.0
AC006499.4,337.0,0.421364985163,1000.0
AC006499.5,694.0,0.452449567723,1000.0
AC006499.6,850.0,0.489411764706,1000.0
AC006499.7,607.0,0.492586490939,1000.0
AC006499.9,23.0,0.521739130435,1000.0
AC006509.4,395.0,0.498734177215,1000.0
AC006509.7,634.0,0.421135646688,985.483870968
AC006534.1,73.0,0.493150684932,1000.0
AC006534.2,70.0,0.542857142857,1000.0
AC006534.3,76.0,0.552631578947,1000.0
AC006538.1,1585.0,0.591798107256,1000.0
AC006538.4,543.0,0.637200736648,1000.0
AC006538.8,578.0,0.529411764706,1000.0
AC006539.1,91.0,0.472527472527,1000.0
AC006539.2,501.0,0.5249500998,1000.0
AC006539.3,572.0,0.428321678322,1000.0
AC006539.6,129.0,0.449612403101,1000.0
AC006547.13,736.7,0.557775723374,1000.0
AC006547.14,1051.5,0.652503508583,1000.0
AC006547.15,583.0,0.564322469983,1000.0
AC006547.8,526.0,0.501901140684,1000.0
AC006548.19,102.0,0.43137254902,1000.0
AC006548.26,529.0,0.621928166352,1000.0
AC006548.28,84332.0,0.452959730589,966.946559453
AC006552.1,2216.0,0.435469314079,1000.0
AC006557.1,109.0,0.532110091743,1000.0
AC006840.1,542.0,0.407749077491,1000.0
AC006925.1,91.0,0.318681318681,1000.0
AC006926.1,96.0,0.3125,1000.0
AC006942.4,520.0,0.690384615385,1000.0
AC006946.12,328.0,0.481707317073,1000.0
AC006946.15,999.0,0.556240531527,1000.0
AC006946.16,2855.0,0.416112084063,997.888067582
AC006946.17,756.0,0.416666666667,1000.0
AC006947.1,484.0,0.528925619835,1000.0
AC006960.5,153.0,0.437908496732,1000.0
AC006960.7,531.0,0.476459510358,990.328820116
AC006987.4,527.0,0.588235294118,1000.0
AC006987.5,406.0,0.630541871921,1000.0
AC006987.6,527.0,0.614800759013,1000.0
AC006987.7,1136.0,0.584507042254,1000.0
AC006988.1,107.0,0.317757009346,1000.0
AC006989.2,131.0,0.473282442748,1000.0
AC006994.1,839.0,0.449344457688,1000.0
AC006994.2,506.0,0.54743083004,1000.0
AC006994.3,96.0,0.864583333333,634.146341463
AC006994.4,1285.0,0.386770428016,992.132179386
AC006995.8,1344.5,0.486019919587,998.754359741
AC007000.10,487.0,0.373716632444,1000.0
AC007000.11,135.0,0.607407407407,1000.0
AC007000.12,855.0,0.571929824561,963.139120095
AC007003.1,542.5,0.391718964121,1000.0
AC007005.1,101.0,0.574257425743,1000.0
AC007006.1,87.0,0.275862068966,1000.0
AC007009.1,429.0,0.617715617716,1000.0
AC007009.2,112.0,0.294642857143,1000.0
AC007016.3,244.0,0.512295081967,1000.0
AC007036.4,437.0,0.517162471396,1000.0
AC007036.5,614.0,0.408794788274,1000.0
AC007036.6,674.0,0.520771513353,1000.0
AC007038.7,2199.0,0.37789904502,1000.0
AC007040.1,86.0,0.337209302326,1000.0
AC007040.11,2296.5,0.535158256374,998.917228104
AC007040.2,77.0,0.350649350649,1000.0
AC007040.3,69.0,0.36231884058,1000.0
AC007040.6,477.0,0.587002096436,1000.0
AC007040.8,570.0,0.526315789474,1000.0
AC007041.2,1155.0,0.451082251082,977.212971078
AC007050.1,82.0,0.353658536585,1000.0
AC007050.17,652.0,0.518404907975,1000.0
AC007050.18,1123.0,0.594835262689,1000.0
AC007056.1,82.0,0.524390243902,1000.0
AC007064.22,359.0,0.364902506964,1000.0
AC007064.24,500.0,0.476,1000.0
AC007064.25,351.0,0.48433048433,1000.0
AC007078.4,453.0,0.479028697572,1000.0
AC007091.1,566.0,0.413427561837,1000.0
AC007096.1,124.0,0.233870967742,1000.0
AC007098.1,251.0,0.370517928287,1000.0
AC007099.1,1185.0,0.46835443038,999.146029035
AC007099.2,336.0,0.470238095238,1000.0
AC007103.1,88.0,0.340909090909,1000.0
AC007106.1,600.0,0.383333333333,1000.0
AC007115.3,234.0,0.405982905983,1000.0
AC007126.1,4781.0,0.422714913198,982.798405706
AC007128.1,1853.0,0.450080949811,1000.0
AC007131.1,2036.0,0.349214145383,998.021760633
AC007131.2,526.714285714,0.424533076244,1000.0
AC007131.3,82.0,0.426829268293,1000.0
AC007136.1,199.0,0.527638190955,1000.0
AC007161.5,915.5,0.416823364429,1000.0
AC007163.1,91.0,0.351648351648,1000.0
AC007163.10,344.0,0.325581395349,1000.0
AC007163.11,295.0,0.335593220339,1000.0
AC007163.2,375.0,0.504,1000.0
AC007163.3,2050.0,0.420975609756,999.508840864
AC007163.6,877.0,0.566704675029,1000.0
AC007163.8,677.0,0.33234859675,1000.0
AC007163.9,754.0,0.346153846154,1000.0
AC007179.1,438.0,0.408675799087,1000.0
AC007179.2,92.0,0.347826086957,1000.0
AC007182.6,2159.0,0.56970819824,993.006993007
AC007191.4,2995.0,0.479131886477,991.613552499
AC007192.6,463.0,0.593952483801,1000.0
AC007193.1,101.0,0.544554455446,1000.0
AC007193.10,472.0,0.523305084746,1000.0
AC007193.6,332.0,0.527108433735,1000.0
AC007193.8,188.0,0.56914893617,1000.0
AC007193.9,448.0,0.375,1000.0
AC007204.2,763.0,0.516382699869,1000.0
AC007204.3,616.0,0.376623376623,1000.0
AC007216.1,78.0,0.833333333333,765.625
AC007228.11,2045.0,0.466503667482,1000.0
AC007228.5,517.0,0.462282398453,1000.0
AC007228.8,142.0,0.570422535211,1000.0
AC007228.9,1328.0,0.441265060241,997.716894977
AC007229.3,412.0,0.436893203883,1000.0
AC007237.2,499.0,0.4749498998,1000.0
AC007238.1,1741.0,0.481906950029,993.630573248
AC007241.1,95.0,0.578947368421,1000.0
AC007242.1,102.0,0.333333333333,1000.0
AC007246.3,900.272727273,0.476348902963,995.501405811
AC007248.6,399.0,0.581453634085,1000.0
AC007248.7,866.0,0.4896073903,1000.0
AC007249.3,494.0,0.552631578947,1000.0
AC007250.4,813.0,0.483394833948,1000.0
AC007251.2,709.0,0.440056417489,1000.0
AC007253.1,889.0,0.463442069741,997.714285714
AC007255.8,1132.5,0.46408951788,1000.0
AC007256.5,2765.0,0.38191681736,1000.0
AC007271.3,382.0,0.44502617801,1000.0
AC007272.3,555.0,0.403603603604,1000.0
AC007274.2,662.0,0.561933534743,1000.0
AC007274.5,662.0,0.563444108761,1000.0
AC007277.3,1683.0,0.456564897555,986.672398968
AC007278.2,1200.0,0.384166666667,1000.0
AC007278.3,1327.0,0.429540316503,996.191926885
AC007279.2,837.0,0.568697729988,1000.0
AC007282.6,526.0,0.363117870722,1000.0
AC007283.4,197.0,0.421319796954,1000.0
AC007283.5,445.0,0.388764044944,1000.0
AC007285.1,100.0,0.34,1000.0
AC007285.6,755.5,0.505806579038,1000.0
AC007285.7,518.0,0.411196911197,1000.0
AC007292.3,1812.0,0.599889624724,999.443826474
AC007292.4,357.0,0.521008403361,1000.0
AC007292.6,746.0,0.580428954424,1000.0
AC007292.7,279.0,0.659498207885,996.226415094
AC007308.6,2400.0,0.51625,987.42665549
AC007308.7,373.0,0.426273458445,1000.0
AC007312.3,258.0,0.53488372093,1000.0
AC007317.1,549.0,0.371584699454,1000.0
AC007318.5,881.0,0.450624290579,1000.0
AC007319.1,626.333333333,0.412317613654,1000.0
AC007322.1,605.0,0.555371900826,1000.0
AC007322.3,723.0,0.587828492393,1000.0
AC007322.5,750.0,0.585333333333,1000.0
AC007322.7,701.0,0.596291012839,1000.0
AC007326.1,228.0,0.478070175439,1000.0
AC007326.10,7579.0,0.612217970709,998.281559815
AC007326.9,458.0,0.593886462882,1000.0
AC007327.5,457.0,0.411378555799,1000.0
AC007327.6,264.0,0.393939393939,1000.0
AC007333.1,99.0,0.333333333333,1000.0
AC007339.1,82.0,0.69512195122,1000.0
AC007339.2,85.0,0.623529411765,1000.0
AC007347.1,180.0,0.583333333333,1000.0
AC007349.4,587.0,0.471890971039,1000.0
AC007349.5,872.0,0.425458715596,1000.0
AC007349.7,553.0,0.50452079566,1000.0
AC007358.1,80.0,0.475,1000.0
AC007359.6,1842.0,0.496640413235,995.555555556
AC007362.3,547.333333333,0.512852062091,1000.0
AC007364.1,1194.0,0.399855879489,1000.0
AC007365.1,1554.0,0.533092246507,1000.0
AC007365.2,84.0,0.464285714286,1000.0
AC007365.3,627.0,0.496012759171,1000.0
AC007365.4,458.0,0.548034934498,1000.0
AC007367.1,62.0,0.41935483871,1000.0
AC007375.1,62.0,0.629032258065,1000.0
AC007379.1,612.0,0.369281045752,1000.0
AC007381.1,68.0,0.617647058824,1000.0
AC007381.2,586.5,0.453802851003,1000.0
AC007381.3,2005.0,0.525685785536,1000.0
AC007383.3,617.0,0.610968261676,1000.0
AC007383.6,636.0,0.454402515723,1000.0
AC007386.2,2928.0,0.49043715847,999.313658202
AC007386.3,582.0,0.460481099656,1000.0
AC007386.4,756.5,0.445727411641,999.501992032
AC007387.2,150.0,0.593333333333,1000.0
AC007389.1,793.0,0.549810844893,1000.0
AC007389.2,306.0,0.43137254902,1000.0
AC007389.3,1656.0,0.542270531401,971.37637028
AC007389.4,91.0,0.538461538462,1000.0
AC007390.4,356.0,0.443820224719,1000.0
AC007391.1,87.0,0.494252873563,1000.0
AC007391.2,504.0,0.420634920635,1000.0
AC007392.3,572.8,0.437511635736,1000.0
AC007392.4,465.0,0.416475076715,1000.0
AC007394.3,531.0,0.423728813559,1000.0
AC007395.3,434.0,0.506912442396,1000.0
AC007395.4,677.0,0.382570162482,1000.0
AC007402.1,97.0,0.350515463918,1000.0
AC007403.1,397.0,0.400503778338,1000.0
AC007403.2,505.5,0.404549222798,1000.0
AC007403.3,567.0,0.395061728395,949.367088608
AC007405.4,783.6,0.487730038677,995.971896956
AC007405.8,533.0,0.613233042324,1000.0
AC007422.1,1008.0,0.396825396825,1000.0
AC007435.1,74.0,0.324324324324,1000.0
AC007436.1,115.0,0.513043478261,1000.0
AC007450.1,123.0,0.235772357724,1000.0
AC007461.2,2063.0,0.43868153175,1000.0
AC007463.2,560.0,0.435187276757,1000.0
AC007486.1,85.0,0.294117647059,1000.0
AC007511.1,93.0,0.494623655914,1000.0
AC007528.1,77.0,0.38961038961,952.380952381
AC007528.2,92.0,0.347826086957,1000.0
AC007535.1,105.0,0.333333333333,1000.0
AC007551.1,85.0,0.258823529412,1000.0
AC007551.2,519.0,0.464354527938,1000.0
AC007556.3,307.0,0.420195439739,1000.0
AC007557.1,393.0,0.458015267176,1000.0
AC007557.2,430.0,0.446511627907,1000.0
AC007557.3,541.0,0.404805914972,1000.0
AC007557.4,583.0,0.518010291595,1000.0
AC007557.5,78.0,0.474358974359,1000.0
AC007559.1,355.0,0.442253521127,1000.0
AC007560.1,237.0,0.489451476793,1000.0
AC007560.2,92.0,0.282608695652,1000.0
AC007562.1,517.0,0.392649903288,1000.0
AC007563.1,3135.0,0.416905901116,1000.0
AC007563.3,689.0,0.515239477504,1000.0
AC007563.4,371.0,0.431266846361,1000.0
AC007563.5,473.0,0.541114912087,1000.0
AC007566.10,519.0,0.394582357226,1000.0
AC007567.1,99.0,0.585858585859,1000.0
AC007568.1,471.0,0.467091295117,1000.0
AC007611.1,93.0,0.344086021505,1000.0
AC007618.3,732.0,0.441256830601,1000.0
AC007620.3,1008.0,0.413615382651,1000.0
AC007631.1,189.0,0.338624338624,1000.0
AC007652.1,562.0,0.464412811388,1000.0
AC007677.2,515.0,0.440776699029,1000.0
AC007679.1,502.0,0.478087649402,1000.0
AC007679.3,781.0,0.446862996159,1000.0
